25.38,0,0.07,355,no
25.69,0,0.07,630,no
25.69,0,0.07,650,no
25.38,0,0.07,365,no
25.13,0,0.07,345,no
25.56,0,0.07,390,no
25.06,2,0.07,360,no
25.19,0,0.08,360,no
25,0,0.07,355,no
25.44,0,0.08,355,no
25.06,3,0.08,355,no
25.13,0,0.08,360,no
25.25,16,0.08,355,no
25.25,16,0.08,355,no
26.13,19,0.07,975,no
25.31,0,0.09,360,no
26.06,15,0.21,655,no
25.44,0,0.08,350,no
25.06,7,0.07,360,no
25.38,0,0.07,355,no
25.19,14,0.07,360,no
25.44,0,0.07,375,no
25.56,0,0.07,480,no
25.31,0,0.06,365,no
25.13,6,0.08,345,no
25.5,0,0.07,410,no
25.13,0,0.08,350,no
25.31,0,0.06,370,no
25.19,0,0.08,345,no
25.38,0,0.09,355,no
25.38,0,0.08,350,no
25.38,0,0.08,355,no
25.13,0,0.08,345,no
25.44,0,0.08,355,no
25.06,0,0.08,355,no
25.38,0,0.07,365,no
25.19,14,0.07,355,no
25.13,0,0.08,345,no
25.38,0,0.07,365,no
25.44,12,0.1,355,no
25.19,14,0.08,355,no
25.31,0,0.07,350,no
25.31,0,0.07,355,no
25.31,0,0.06,360,no
25.81,12,0.09,535,no
25.31,0,0.06,355,no
25.25,0,0.06,360,no
25.19,13,0.11,355,no
25.19,0,0.08,345,no
25.63,0,0.07,585,no
25.56,0,0.07,445,no
25.25,0,0.07,350,no
25.06,6,0.08,360,no
25.13,10,0.08,360,no
25.38,0,0.07,370,no
25.19,0,0.08,360,no
25.31,0,0.07,355,no
25.06,9,0.07,355,no
25.25,17,0.15,355,no
25.44,0,0.07,355,no
25.06,3,0.08,355,no
25.31,0,0.08,355,no
25.06,5,0.07,345,no
25.81,0,0.08,725,no
25.13,5,0.08,345,no
25.13,0,0.06,355,no
25.13,0,0.08,345,no
25.88,0,0.07,815,no
25.44,0,0.08,355,no
25.25,0,0.07,365,no
25.44,0,0.08,350,no
25.44,0,0.07,380,no
25.25,0,0.08,345,no
25.38,18,0.07,355,no
25.44,3,0.07,350,no
25.19,0,0.08,345,no
25.19,0,0.07,360,no
25.38,14,0.08,355,no
25.44,0,0.08,355,no
25.19,0,0.08,355,no
25.06,5,0.07,360,no
25.44,0,0.07,370,no
25.38,0,0.08,355,no
25.31,0,0.06,370,no
25.25,0,0.07,360,no
25.19,0,0.07,360,no
25.38,0,0.08,355,no
26.06,160,0.73,650,yes
25.56,10,0.43,370,yes
26.25,149,0.5,1015,yes
25.38,150,0.46,450,yes
25.56,155,1.16,555,yes
26.19,150,0.09,815,yes
25.69,156,0.08,645,yes
26.31,142,0.73,1250,yes
24.94,121,0.08,390,yes
25.94,163,0.55,845,yes
26.25,148,0.1,950,yes
25.81,160,0.57,700,yes
26.25,150,0.09,1010,yes
25.69,8,0.09,435,yes
25.75,7,0.2,475,yes
25.94,146,0.37,835,yes
26.25,114,0.1,1010,yes
26.06,118,0.18,475,yes
26.19,114,0.09,1020,yes
26.25,149,0.32,1025,yes
26.31,0,0.41,1270,yes
26.13,119,0.76,585,yes
26.06,115,0.06,620,yes
26.19,164,0.1,960,yes
25.88,3,0.6,740,yes
26.31,150,2.21,1210,yes
25.94,148,0.11,800,yes
26.13,165,0.88,925,yes
26.19,116,0.42,705,yes
26.19,164,0.18,965,yes
25.56,155,0.5,560,yes
26.19,165,0.1,930,yes
25.56,156,0.7,605,yes
26.19,150,1.08,780,yes
25.75,155,0.69,385,yes
26.19,150,0.67,805,yes
26.06,119,0.08,595,yes
26.25,150,0.33,1065,yes
