25.19,0,0.07,345,no
25.25,0,0.08,355,no
25.44,12,0.09,355,no
25.69,0,0.06,585,no
25.38,0,0.07,365,no
25.44,0,0.06,365,no
25.44,12,0.08,355,no
25.13,5,0.06,360,no
25.63,0,0.07,555,no
25.19,13,0.08,360,no
25.44,0,0.07,370,no
25.25,15,0.14,355,no
25.06,0,0.08,345,no
25.75,0,0.07,710,no
25.13,7,0.07,360,no
25.38,0,0.07,355,no
26.25,0,0.08,1165,no
25.31,17,0.08,355,no
25.13,6,0.07,360,no
25.38,0,0.06,365,no
25.44,0,0.07,355,no
25.13,0,0.08,360,no
25.06,0,0.08,355,no
26,164,0.61,850,yes
26.19,150,0.12,785,yes
25.88,161,0.84,460,yes
26.13,117,0.11,645,yes
25.94,162,0.35,815,yes
26.13,119,0.14,575,yes
26.06,165,0.81,870,yes
25.75,7,0.26,520,yes
26.19,114,0.8,1015,yes
26.06,116,0.43,625,yes
26.19,116,1.91,685,yes
26.06,118,1.2,515,yes
26.19,118,0.88,690,yes
25.94,146,1.7,815,yes
26.13,119,0.61,565,yes
25.94,142,0.45,830,yes
26,162,0.88,565,yes
26.13,119,0.07,595,yes
26,119,0.1,460,yes
26.13,118,0.48,595,yes
25.69,8,0.09,480,yes
25.94,120,0.72,440,yes
26.19,117,0.53,685,yes
25.31,123,0.48,450,yes
26.06,117,0.08,610,yes
25.69,7,0.18,515,yes
25.81,160,0.15,405,yes
25.94,147,0.41,815,yes
25.81,160,0.38,420,yes
25.88,120,0.07,580,yes
26.06,161,1.27,610,yes
25.69,8,0.2,430,yes
25.88,120,0.21,415,yes
26.25,150,0.65,1050,yes
26.13,117,0.14,630,yes
25.94,147,0.23,810,yes
26.19,150,0.08,835,yes
26,162,0.51,575,yes
