25.44,0,0.07,370,no
25.13,6,0.08,350,no
25.38,0,0.07,355,no
25.13,7,0.07,355,no
25.19,0,0.07,345,no
25.13,2,0.08,345,no
25.88,0,0.06,790,no
25.13,6,0.08,345,no
25.25,0,0.07,345,no
25.31,0,0.07,355,no
25.25,0,0.07,360,no
25.19,0,0.08,345,no
25.81,11,0.07,510,no
25,7,0.08,360,no
25.06,6,0.08,350,no
25.38,0,0.06,365,no
25.19,0,0.07,360,no
25,4,0.08,355,no
25.38,0,0.07,370,no
25.13,10,0.08,360,no
25.06,10,0.08,355,no
25.06,4,0.07,350,no
25.44,0,0.06,370,no
25.88,14,0.07,705,no
25.25,17,0.12,355,no
25.13,6,0.07,360,no
25.19,0,0.07,345,no
25.06,7,0.08,360,no
25.94,15,0.07,755,no
25.06,4,0.07,360,no
25,8,0.07,355,no
25.25,0,0.06,365,no
25.63,0,0.07,485,no
25.44,5,0.08,355,no
25.13,7,0.07,360,no
25.19,0,0.08,360,no
25.06,6,0.08,350,no
25.38,0,0.08,360,no
25.38,0,0.08,355,no
25.44,0,0.08,350,no
25.31,0,0.07,345,no
25.38,0,0.07,365,no
25.31,0,0.07,365,no
25.31,0,0.08,345,no
25.19,12,0.08,355,no
25.13,0,0.07,355,no
25.31,19,0.07,355,no
26.25,113,1.73,1035,yes
25.56,156,0.92,580,yes
25.94,120,1.71,580,yes
26.31,149,0.63,1190,yes
25.81,159,0.37,400,yes
26.13,117,0.61,725,yes
26.13,118,0.12,605,yes
26,119,0.21,455,yes
26.06,165,0.1,880,yes
26.19,116,1.26,700,yes
26.13,119,0.5,570,yes
25.81,105,0.45,435,yes
26.19,118,3.09,730,yes
26,119,0.07,565,yes
26.13,115,0.21,625,yes
25.88,160,0.65,475,yes
26.31,149,0.58,965,yes
25.56,156,0.1,600,yes
25.88,160,0.49,445,yes
26.25,149,0.52,940,yes
25.06,123,0.15,395,yes
26.25,114,0.38,1050,yes
26.25,114,0.53,1030,yes
25.19,122,0.93,410,yes
25.38,157,1.14,450,yes
25.81,119,0.77,415,yes
26.25,148,1.25,890,yes
25.94,120,0.51,445,yes
25.5,155,0.33,520,yes
26.06,116,0.07,535,yes
26,119,0.47,570,yes
25.44,155,1.02,480,yes
25.94,119,0.08,575,yes
26.25,149,1.18,860,yes
26.06,119,0.1,485,yes
25.75,5,3.83,595,yes
25.31,122,0.59,360,yes
26.06,164,0.1,900,ye
