25.25,0,0.07,365,no
25.44,0,0.06,370,no
25.31,0,0.08,355,no
25.38,0,0.07,355,no
25.38,0,0.06,365,no
25.63,0,0.07,505,no
25.25,13,0.15,355,no
26,0,0.07,895,no
25.31,0,0.08,355,no
26.06,18,0.07,950,no
25.88,0,0.07,805,no
25.69,0,0.07,590,no
25.25,0,0.06,365,no
25.19,14,0.08,355,no
25.19,0,0.07,355,no
25.31,17,0.07,355,no
25.06,2,0.08,350,no
25.25,0,0.07,345,no
25.06,5,0.07,350,no
25.06,3,0.06,360,no
25.69,0,0.07,705,no
25.19,0,0.07,345,no
25.19,0,0.07,355,no
25.44,0,0.08,355,no
25.19,0,0.06,360,no
25.06,0,0.07,355,no
25.31,16,0.07,355,no
25.38,17,0.07,355,no
25.38,0,0.07,355,no
25.38,0,0.07,365,no
25.75,0,0.08,735,no
25.06,8,0.08,360,no
25.13,10,0.09,360,no
25.5,0,0.07,425,no
25.19,0,0.07,345,no
25.31,0,0.08,350,no
26,0,0.06,955,no
25.06,0,0.08,345,no
25.44,0,0.07,365,no
25.25,0,0.07,360,no
25.13,0,0.07,350,no
25.31,20,0.07,355,no
25.19,0,0.07,345,no
25.44,0,0.08,355,no
25.44,0,0.08,350,no
25.13,6,0.06,360,no
25.5,0,0.08,425,no
26.06,17,0.08,845,no
25.38,0,0.07,370,no
25.19,0,0.08,345,no
25.06,1,0.07,345,no
25.44,0,0.08,355,no
25.25,0,0.07,360,no
25.19,0,0.07,355,no
25.06,0,0.08,350,no
25.5,0,0.07,390,no
25.19,0,0.07,345,no
25.44,3,0.08,350,no
25.75,0,0.07,705,no
25.38,0,0.08,355,no
25.38,0,0.08,355,no
25.13,6,0.08,345,no
25.44,0,0.07,385,no
26.06,0,0.07,975,no
25.88,0,0.07,885,no
25.38,0,0.08,355,no
25.44,0,0.08,375,no
25.38,0,0.07,355,no
25.38,0,0.07,365,no
25.19,0,0.08,345,no
25.06,0,0.07,355,no
25.44,0,0.08,350,no
25.44,2,0.08,350,no
25.06,7,0.08,360,no
25.38,0,0.07,365,no
25.19,0,0.06,360,no
25.13,0,0.07,360,no
25.38,0,0.08,355,no
25.88,0,0.07,800,no
25.13,10,0.08,355,no
25.13,0,0.07,345,no
25.44,0,0.07,350,no
25.38,0,0.08,355,no
25.31,0,0.07,355,no
25.94,0,0.07,835,no
25.31,0,0.08,355,no
25.19,0,0.07,345,no
25.38,0,0.08,355,no
25.63,0,0.07,550,no
25.25,0,0.07,355,no
25.06,0,0.08,345,no
25.06,0,0.08,345,no
26.19,151,0.55,770,yes
25.69,9,0.26,455,yes
25.94,162,2.68,515,yes
25.69,9,0.19,425,yes
26,142,0.38,845,yes
26.19,114,0.21,1020,yes
25.94,149,0.24,785,yes
26.31,142,1.07,1225,yes
25.56,124,0.66,370,yes
26,118,0.09,595,yes
25.63,124,0.09,380,yes
26.06,160,0.71,610,yes
26.19,114,0.34,760,yes
25.69,156,0.88,625,yes
26.06,116,1.92,535,yes
26.06,118,0.16,520,yes
25.88,160,0.47,495,yes
26.25,150,0.56,870,yes
26.06,118,0.48,490,yes
25.69,156,0.64,640,yes
26.25,114,0.86,1040,yes
26,119,0.09,595,yes
26.25,149,0.08,830,yes
25.13,123,1.57,400,yes
26.06,115,0.08,535,yes
26.13,117,0.66,725,yes
26.25,150,0.21,805,yes
25.94,120,0.1,430,yes
26.19,118,0.09,725,yes
25.94,120,0.08,580,yes
26.31,150,0.39,1225,yes
26.25,148,0.16,890,yes
25.94,164,0.35,860,yes
26.19,114,0.65,795,yes
26.31,148,2.23,995,yes
26.13,118,2.52,620,yes
26.19,114,0.58,770,yes
25.25,124,0.28,420,yes
