25.75,10,0.07,470,no
25,8,0.07,355,no
25.69,0,0.07,675,no
25.38,0,0.07,370,no
25.06,5,0.08,360,no
25.31,0,0.07,355,no
25.81,0,0.06,700,no
25.44,0,0.07,375,no
25.44,3,0.09,350,no
25,6,0.07,360,no
25.5,1,0.08,350,no
25.19,0,0.07,360,no
25.19,123,0.46,420,yes
26.19,116,0.84,690,yes
26,119,0.08,480,yes
26,162,0.39,560,yes
25.5,123,0.68,365,yes
25.69,150,0.74,385,yes
26.06,160,0.71,590,yes
26.06,164,0.99,895,yes
26.25,149,0.08,830,yes
25.63,10,0.1,380,yes
26.06,118,0.52,620,yes
25.13,123,0.46,410,yes
25.19,123,0.08,420,yes
26.19,163,0.61,970,yes
26.06,118,1.22,500,yes
25.94,144,0.39,830,yes
25.38,123,0.1,360,yes
26.25,114,0.07,1050,yes
26.19,115,1.2,1025,yes
26.19,114,0.23,775,yes
25.88,121,0.1,415,yes
26.13,119,0.53,600,yes
26.31,148,0.45,995,yes
26,119,0.64,450,yes
25.13,123,0.21,405,yes
26.25,150,0.63,1085,yes
25.94,142,0.59,835,yes
25.5,123,0.24,370,yes
26.31,150,1.86,1200,yes
25.94,120,0.11,425,yes
25.75,156,1.11,385,yes
26.25,117,1.25,1040,yes
26.19,115,0.16,745,yes
26.19,116,0.7,695,yes
26.19,116,0.11,710,yes
26.25,150,0.1,850,yes
26,142,1.12,850,yes
25.56,155,1.81,550,yes
